GCF_ID	Specimen	BGC_Count	MIBiG	Source	Representative_BGC	GCF_Type	Mean_Length	Mean_Gene_Count
GCF_00005624	Respiratory_upper,Urogenital_vagina,Oral_unclassified	17		HMP,JGI	HMBGC00003129	Others	4160.5	5.2
GCF_00005627	Gut_colon,Gut_unclassified	3		EBI	HMBGC00003132	Others	13427.7	13.3
GCF_00005631	Gut_unclassified,Oral_unclassified,Respiratory_upper	6		EBI,JGI,HMP	HMBGC00003136	Others	8359.2	7.7
GCF_00005632	Oral_unclassified	1		EBI	HMBGC00003137	Others	7531.0	8.0
GCF_00005641	Respiratory_upper	7		HMP	HMBGC00003146	Others	1661.1	2.3
GCF_00005648	Respiratory_upper,Urogenital_vagina	3		HMP	HMBGC00003153	Others	2790.7	4.0
GCF_00005650	Respiratory_upper,Oral_unclassified	2		HMP,EBI	HMBGC00003155	Others	6113.0	7.5
GCF_00005652	Respiratory_upper,Urogenital_vagina	4		HMP	HMBGC00003157	Others	5577.5	6.2
GCF_00005654	Respiratory_upper	1		HMP	HMBGC00003159	Others	4521.0	5.0
GCF_00005656	Respiratory_upper	1		HMP	HMBGC00003161	Others	1231.0	3.0
GCF_00005659	Urogenital_vagina	1		HMP	HMBGC00003164	Others	1204.0	1.0
GCF_00005675	Respiratory_upper	1		HMP	HMBGC00003180	Others	1040.0	2.0
GCF_00005676	Respiratory_upper	1		HMP	HMBGC00003181	Others	2304.0	4.0
GCF_00005677	Respiratory_upper	1		HMP	HMBGC00003182	Others	1367.0	2.0
GCF_00005678	Respiratory_upper	1		HMP	HMBGC00003183	Others	1257.0	3.0
GCF_00005679	Respiratory_upper	1		HMP	HMBGC00003184	Others	1335.0	1.0
GCF_00005680	Respiratory_upper	1		HMP	HMBGC00003185	Others	2376.0	3.0
GCF_00005681	Respiratory_upper	1		HMP	HMBGC00003186	Others	1866.0	4.0
GCF_00005682	Respiratory_upper	1		HMP	HMBGC00003187	Others	1382.0	2.0
GCF_00005683	Respiratory_upper	1		HMP	HMBGC00003188	Others	2060.0	1.0
GCF_00005697	Respiratory_upper	1		HMP	HMBGC00003202	Others	1584.0	2.0
GCF_00005698	Respiratory_upper	1		HMP	HMBGC00003203	Others	2429.0	2.0
GCF_00005699	Respiratory_upper	1		HMP	HMBGC00003204	Others	5060.0	6.0
GCF_00005700	Respiratory_upper	1		HMP	HMBGC00003205	Others	5347.0	5.0
GCF_00005701	Respiratory_upper	1		HMP	HMBGC00003206	Others	1085.0	3.0
GCF_00005702	Respiratory_upper	1		HMP	HMBGC00003207	Others	6454.0	6.0
GCF_00005704	Respiratory_upper	2		HMP	HMBGC00003208	Others	4880.0	4.0
GCF_00005705	Urogenital_vagina	1		HMP	HMBGC00003210	Others	1427.0	2.0
GCF_00005706	Respiratory_upper	1		HMP	HMBGC00003211	Others	1386.0	3.0
GCF_00005707	Respiratory_upper	1		HMP	HMBGC00003212	Others	3704.0	5.0
GCF_00005708	Respiratory_upper	1		HMP	HMBGC00003213	Others	13569.0	14.0
GCF_00005709	Respiratory_upper	1		HMP	HMBGC00003214	Others	2571.0	3.0
GCF_00005710	Respiratory_upper	1		HMP	HMBGC00003215	Others	1410.0	2.0
GCF_00005711	Respiratory_upper	1		HMP	HMBGC00003216	Others	1052.0	1.0
GCF_00005712	Respiratory_upper	1		HMP	HMBGC00003217	Others	1057.0	1.0
GCF_00005713	Respiratory_upper	1		HMP	HMBGC00003218	Others	1313.0	2.0
GCF_00005714	Respiratory_upper	1		HMP	HMBGC00003219	Others	1330.0	1.0
GCF_00005717	Respiratory_upper,Respiratory_unclassified	2		HMP,JGI	HMBGC00003222	Others	5119.0	7.0
GCF_00005719	Respiratory_unclassified	1		JGI	HMBGC00003224	Others	22022.0	25.0
GCF_00005735	Urogenital_vagina,Respiratory_upper,Urogenital_unclassified	7		HMP,JGI	HMBGC00003240	Others	6990.6	6.3
GCF_00005736	Oral_unclassified	1		JGI	HMBGC00003241	Others,RiPPs,PKSother	54254.0	47.0
GCF_00005759	Oral_unclassified	1		JGI	HMBGC00003264	Others	14282.0	16.0
GCF_00005768	Oral_unclassified	9		JGI,EBI	HMBGC00003273	Others	36606.7	25.9
GCF_00005777	Oral_unclassified	5		JGI	HMBGC00003282	Others	36697.4	29.6
GCF_00005778	Respiratory_upper,Oral_unclassified	5		HMP,JGI,EBI	HMBGC00003283	Others	20118.8	15.2
GCF_00005788	Respiratory_upper,Oral_unclassified	10		HMP,JGI,EBI	HMBGC00003293	Others,RiPPs	30465.2	21.5
GCF_00005789	Oral_unclassified	1		JGI	HMBGC00003294	Others	30279.0	21.0
GCF_00005790	Oral_unclassified	2		JGI	HMBGC00003295	Others	31240.5	31.5
GCF_00005792	Oral_unclassified	1		JGI	HMBGC00003297	Others	26127.0	25.0
GCF_00005793	Oral_unclassified	1		JGI	HMBGC00003298	Others	11507.0	10.0
GCF_00005794	Oral_unclassified	1		JGI	HMBGC00003299	Others	7586.0	10.0
GCF_00005795	Oral_unclassified	2		JGI	HMBGC00003300	Others	15202.0	12.0
GCF_00005809	Oral_unclassified	7		JGI,EBI,NCBI_PRJNA28331	HMBGC00003314	Others	21701.6	21.0
GCF_00005816	Oral_unclassified	2		JGI	HMBGC00003321	Others	26783.0	29.0
GCF_00005819	Oral_unclassified	1		JGI	HMBGC00003324	Others	8753.0	8.0
GCF_00005821	Oral_unclassified	1		JGI	HMBGC00003326	Others	8275.0	11.0
GCF_00005826	Oral_unclassified	1		JGI	HMBGC00003331	Others	4060.0	7.0
GCF_00005827	Oral_unclassified	1		JGI	HMBGC00003332	Others	9206.0	8.0
GCF_00005839	Oral_unclassified	1		JGI	HMBGC00003344	Others	7272.0	10.0
GCF_00005842	Oral_unclassified	7		JGI,EBI	HMBGC00003347	Others	18532.1	18.1
GCF_00005843	Oral_unclassified	1		EBI	HMBGC00003348	Others	10455.0	13.0
GCF_00005844	Oral_unclassified	1		JGI	HMBGC00003349	Others	3137.0	3.0
GCF_00005845	Oral_unclassified	2		JGI,EBI	HMBGC00003350	Others	9656.5	8.0
GCF_00005850	Respiratory_upper,Oral_unclassified,Urogenital_vagina	8		HMP,EBI,JGI	HMBGC00003355	Others	14764.5	14.6
GCF_00005853	Urogenital_vagina,Oral_unclassified	4		HMP,JGI,NCBI_PRJNA28331	HMBGC00003358	Others	26177.5	19.8
GCF_00005854	Oral_unclassified	1		EBI	HMBGC00003359	Others	78913.0	68.0
GCF_00005855	Oral_unclassified	1		JGI	HMBGC00003360	Others	4781.0	6.0
GCF_00005866	Oral_unclassified	1		JGI	HMBGC00003371	Others	7206.0	8.0
GCF_00005881	Urogenital_vagina,Oral_unclassified,Oral_plaque	13		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00003386	Others	11225.9	8.6
GCF_00005882	Oral_unclassified	2		JGI	HMBGC00003387	Others	54046.5	51.0
GCF_00005884	Oral_unclassified,Oral_cavity	2		JGI,NCBI_PRJNA28331	HMBGC00003389	Others	19887.0	22.5
GCF_00005885	Oral_unclassified	1		JGI	HMBGC00003390	Others	12111.0	11.0
GCF_00005886	Oral_unclassified	1		JGI	HMBGC00003391	Others	8284.0	8.0
GCF_00005888	Oral_unclassified	2		JGI	HMBGC00003392	Others	13731.0	9.5
GCF_00005889	Oral_unclassified	1		JGI	HMBGC00003394	Others	23581.0	23.0
GCF_00005890	Oral_unclassified	2		JGI,EBI	HMBGC00003395	Others	18970.0	22.0
GCF_00005895	Oral_unclassified,Gut_unclassified	4		JGI,EBI	HMBGC00003400	Others	11313.5	9.8
GCF_00005896	Oral_unclassified	1		JGI	HMBGC00003401	Others	33178.0	31.0
GCF_00005902	Oral_unclassified	1		JGI	HMBGC00003407	Others	48191.0	28.0
GCF_00005904	Oral_unclassified	2		JGI,NCBI_PRJNA28331	HMBGC00003409	Others	38166.0	38.0
GCF_00005906	Oral_unclassified,Oral_cavity	4		JGI,EBI,NCBI_PRJNA28331	HMBGC00003411	Others	36781.5	36.0
GCF_00005907	Oral_unclassified	5		JGI,EBI	HMBGC00003412	Others	42327.0	36.6
GCF_00005908	Oral_unclassified	1		JGI	HMBGC00003413	Others	22067.0	26.0
GCF_00005909	Oral_unclassified	1		JGI	HMBGC00003414	Others	22018.0	21.0
GCF_00005910	Oral_unclassified	1		JGI	HMBGC00003415	Others	18541.0	19.0
GCF_00005911	Skin_unclassified	1		JGI	HMBGC00003416	Others	3714.0	5.0
GCF_00005912	Skin_unclassified,Urogenital_unclassified	2		JGI,NCBI_PRJNA28331	HMBGC00003417	Others	8540.5	9.5
GCF_00005921	Gut_colon,Skin_unclassified	10		EBI,JGI	HMBGC00003426	Others	5888.8	7.2
GCF_00005923	Urogenital_vagina,Oral_unclassified,Oral_cavity	4		HMP,JGI,NCBI_PRJNA28331	HMBGC00003428	Others	28920.2	37.2
GCF_00005933	Skin_unclassified	1		JGI	HMBGC00003438	Others	9132.0	6.0
GCF_00005935	Skin_unclassified,Gut_unclassified,Urogenital_vagina	3		JGI,EBI,NCBI_PRJNA28331	HMBGC00003440	Others	12791.0	10.7
GCF_00005936	Skin_unclassified,Urogenital_unclassified	2		JGI,NCBI_PRJNA28331	HMBGC00003441	Others	41623.5	31.5
GCF_00005937	Skin_unclassified	1		JGI	HMBGC00003442	Others	9690.0	10.0
GCF_00005938	Skin_unclassified	1		JGI	HMBGC00003443	Others	5809.0	10.0
GCF_00005939	Skin_unclassified	1		JGI	HMBGC00003444	Others,PKSother,Terpene	41551.0	53.0
GCF_00005941	Skin_unclassified	1		JGI	HMBGC00003446	Others	8690.0	13.0
GCF_00005942	Skin_unclassified	1		JGI	HMBGC00003447	Others	7303.0	10.0
GCF_00005944	Skin_unclassified	2		JGI	HMBGC00003449	Others	10375.0	13.0
GCF_00005946	Skin_unclassified	1		JGI	HMBGC00003451	Others	7078.0	8.0
GCF_00005947	Skin_unclassified	1		JGI	HMBGC00003452	Others	5898.0	8.0
GCF_00005948	Skin_unclassified	1		JGI	HMBGC00003453	Others	9213.0	13.0
GCF_00005949	Skin_unclassified	1		JGI	HMBGC00003454	Others	4740.0	7.0
GCF_00005951	Skin_unclassified,Oral_unclassified,Respiratory_upper	6		JGI,EBI,NCBI_PRJNA28331	HMBGC00003456	Others	14163.7	16.5
GCF_00005954	Skin_unclassified	2		JGI	HMBGC00003459	Others	5339.5	8.0
GCF_00005956	Skin_unclassified	1		JGI	HMBGC00003461	Others	20705.0	15.0
GCF_00005957	Skin_unclassified	1		JGI	HMBGC00003462	Others	21512.0	22.0
GCF_00005958	Skin_unclassified	1		JGI	HMBGC00003463	Others	20615.0	19.0
GCF_00005959	Skin_unclassified	1		JGI	HMBGC00003464	Others	29462.0	27.0
GCF_00005960	Skin_unclassified	1		JGI	HMBGC00003465	Others	5962.0	4.0
GCF_00005963	Skin_unclassified	1		JGI	HMBGC00003468	Others	5936.0	8.0
GCF_00005972	Skin_unclassified,Gut_unclassified	3		JGI,EBI	HMBGC00003477	Others	7068.0	8.0
GCF_00005974	Skin_unclassified	2		JGI	HMBGC00003479	Others	10553.0	9.0
GCF_00005982	Skin_unclassified	3		JGI	HMBGC00003487	Others	6337.7	7.0
GCF_00005995	Skin_unclassified	18		JGI	HMBGC00003500	Others	15543.6	17.9
GCF_00005999	Gut_colon,Oral_unclassified,Skin_unclassified,Gut_unclassified,Respiratory_unclassified	9		EBI,JGI,NCBI_PRJNA28331	HMBGC00003504	Others	28770.1	26.7
GCF_00006003	Skin_unclassified	1		JGI	HMBGC00003508	Others	26937.0	20.0
GCF_00006004	Skin_unclassified	1		JGI	HMBGC00003509	Others	33873.0	32.0
GCF_00006005	Skin_unclassified	1		JGI	HMBGC00003510	Others	4126.0	6.0
GCF_00006006	Skin_unclassified	1		JGI	HMBGC00003511	Others	6234.0	6.0
GCF_00006008	Skin_unclassified	2		JGI	HMBGC00003512	Others	5127.0	6.0
GCF_00006009	Skin_unclassified	1		JGI	HMBGC00003514	Others	6322.0	6.0
GCF_00006010	Skin_unclassified	1		JGI	HMBGC00003515	Others	4321.0	3.0
GCF_00006013	Skin_unclassified	7		JGI	HMBGC00003518	Others	10894.3	9.9
GCF_00006015	Skin_unclassified,Gut_colon	6		JGI,EBI	HMBGC00003520	Others	16734.0	12.5
GCF_00006033	Skin_unclassified	13		JGI	HMBGC00003538	Others	16345.5	13.2
GCF_00006037	Skin_unclassified	1		JGI	HMBGC00003542	Others	4785.0	4.0
GCF_00006039	Skin_unclassified,Oral_cavity	4		JGI,NCBI_PRJNA28331	HMBGC00003544	Others	14337.2	13.8
GCF_00006040	Skin_unclassified,Urogenital_urinary_tract	2		JGI,NCBI_PRJNA28331	HMBGC00003545	Others	7569.5	7.5
GCF_00006041	Skin_head,Skin_unclassified,Skin_leg,Respiratory_upper,Urogenital_urinary_tract	8		HMP,JGI,NCBI_PRJNA28331	HMBGC00003546	RiPPs	40604.9	35.2
GCF_00006047	Skin_head,Gut_unclassified,Skin_leg,Urogenital_urinary_tract,Skin_unclassified,Respiratory_upper,Urogenital_uterus	12		HMP,EBI,NCBI_PRJNA28331	HMBGC00003552	Others	32915.8	29.2
GCF_00006055	Skin_head,Skin_unclassified	13		HMP,JGI	HMBGC00003560	Others	21763.9	19.8
GCF_00006057	Skin_unclassified	1		JGI	HMBGC00003562	Others	26260.0	31.0
GCF_00006060	Oral_plaque	1		JGI	HMBGC00003565	Others	9583.0	8.0
GCF_00006061	Oral_plaque	1		JGI	HMBGC00003566	Others	14546.0	14.0
GCF_00006063	Oral_unclassified	1		EBI	HMBGC00003568	Others	9255.0	7.0
GCF_00006065	Oral_unclassified	1		JGI	HMBGC00003570	Others	39663.0	24.0
GCF_00006068	Urogenital_vagina,Oral_unclassified	3		HMP,JGI	HMBGC00003573	Others	24317.3	26.7
GCF_00006070	Oral_unclassified	1		JGI	HMBGC00003575	Others	41194.0	36.0
GCF_00006071	Oral_unclassified	1		JGI	HMBGC00003576	Others	41173.0	43.0
GCF_00006072	Oral_unclassified	2		JGI,EBI	HMBGC00003577	Others	15800.0	14.5
GCF_00006076	Oral_unclassified	1		JGI	HMBGC00003581	Others	7628.0	8.0
GCF_00006077	Oral_unclassified	3		JGI,EBI	HMBGC00003582	Others	30411.3	26.0
GCF_00006078	Oral_unclassified	1		JGI	HMBGC00003583	Others	4059.0	4.0
GCF_00006079	Oral_unclassified	1		JGI	HMBGC00003584	Others	41245.0	43.0
GCF_00006080	Oral_unclassified	2		JGI	HMBGC00003574	Others	15399.5	13.5
GCF_00006081	Oral_unclassified	1		JGI	HMBGC00003586	Others	8684.0	6.0
GCF_00006082	Oral_unclassified	2		JGI	HMBGC00003587	Others	8894.0	7.5
GCF_00006084	Oral_unclassified	1		JGI	HMBGC00003589	Others	5533.0	4.0
GCF_00006085	Oral_unclassified	1		JGI	HMBGC00003590	Others	3080.0	4.0
GCF_00006095	Oral_unclassified	4		JGI	HMBGC00003600	Others	5506.5	5.0
GCF_00006102	Oral_unclassified	1		JGI	HMBGC00003607	Others	3282.0	6.0
GCF_00006103	Oral_unclassified	1		JGI	HMBGC00003608	Others	3763.0	5.0
GCF_00006108	Oral_unclassified	1		JGI	HMBGC00003613	Others	4211.0	4.0
GCF_00006109	Oral_unclassified	3		JGI	HMBGC00003614	Others	9151.3	11.0
GCF_00006110	Oral_unclassified	1		JGI	HMBGC00003615	Others	5494.0	7.0
GCF_00006113	Urogenital_vagina	1		HMP	HMBGC00003618	Others	8159.0	11.0
GCF_00006117	Respiratory_upper,Oral_unclassified,Gut_unclassified,Oral_saliva	9		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00003622	Others	39479.8	30.6
GCF_00006125	Urogenital_unclassified,Gut_unclassified,Oral_unclassified,Respiratory_upper	7		JGI,EBI,NCBI_PRJNA28331	HMBGC00003630	Others	34009.6	29.3
GCF_00006126	Respiratory_upper,Oral_unclassified	12		HMP,JGI	HMBGC00003631	Others	3752.6	4.5
GCF_00006127	Gut_unclassified	1		EBI	HMBGC00003632	Others	23072.0	23.0
GCF_00006129	Oral_cavity	1		EBI	HMBGC00003634	Others	32999.0	36.0
GCF_00006130	Skin_head,Respiratory_upper,Respiratory_unclassified,Gut_unclassified	10		HMP,JGI,EBI	HMBGC00003635	Others	2800.3	2.9
GCF_00006131	Skin_head,Skin_unclassified,Gut_unclassified	7		HMP,JGI,EBI	HMBGC00003636	Others	3513.0	3.1
GCF_00006136	Respiratory_upper,Oral_unclassified	5		HMP,JGI	HMBGC00003641	Others	5128.4	5.6
GCF_00006137	Oral_unclassified	1		JGI	HMBGC00003642	Others	41236.0	26.0
GCF_00006140	Urogenital_vagina,Oral_unclassified,Gut_unclassified,Respiratory_unclassified,Oral_cavity,Respiratory_lower	12		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00003645	Others	28063.7	29.2
GCF_00006142	Urogenital_vagina,Oral_unclassified	2		HMP,JGI	HMBGC00003643	Others	14050.5	16.0
GCF_00006143	Oral_unclassified	1		EBI	HMBGC00003648	Others	9853.0	11.0
GCF_00006145	Oral_unclassified	1		JGI	HMBGC00003650	Others	11227.0	11.0
GCF_00006146	Gut_unclassified	1		EBI	HMBGC00003651	Others,Terpene	41751.0	38.0
GCF_00006151	Gut_unclassified	4		EBI	HMBGC00003656	Others	42579.2	32.0
GCF_00006157	Gut_unclassified	1		EBI	HMBGC00003662	Others	43597.0	45.0
GCF_00006163	Gut_colon	1		EBI	HMBGC00003668	Others	25239.0	25.0
GCF_00006167	Respiratory_upper,Gut_unclassified	4		HMP,EBI	HMBGC00003672	Others	37196.5	35.8
GCF_00006170	Gut_colon	1		EBI	HMBGC00003675	Others	22450.0	18.0
GCF_00006172	Gut_colon	1		EBI	HMBGC00003677	Others	32176.0	29.0
GCF_00006173	Gut_unclassified	1		EBI	HMBGC00003678	Others,PKSI,RiPPs	64953.0	57.0
GCF_00006174	Respiratory_upper	2	BGC0002073	HMP	BGC0002073	Others	8004.5	5.5
GCF_00006175	Respiratory_upper,Gut_unclassified	2		HMP,EBI	HMBGC00003680	Others	6904.5	4.0
GCF_00006177	Gut_unclassified	1		EBI	HMBGC00003682	Others	31184.0	24.0
GCF_00006178	Gut_unclassified	1		EBI	HMBGC00003683	Others	24177.0	24.0
GCF_00006179	Gut_unclassified	1		EBI	HMBGC00003684	Others	15513.0	12.0
GCF_00006180	Gut_unclassified	1		EBI	HMBGC00003685	Others	31385.0	24.0
GCF_00006186	Gut_unclassified	1		EBI	HMBGC00003691	Others	13533.0	16.0
GCF_00006188	Gut_unclassified	1		EBI	HMBGC00003693	Others	13331.0	12.0
GCF_00006189	Gut_unclassified	1		EBI	HMBGC00003694	Others	20474.0	20.0
GCF_00006190	Gut_unclassified	1		EBI	HMBGC00003695	Others	20492.0	16.0
GCF_00006191	Gut_unclassified	1		EBI	HMBGC00003696	Others	31913.0	31.0
GCF_00006192	Gut_unclassified	2		EBI	HMBGC00003697	Others	15465.5	10.0
GCF_00006193	Gut_unclassified	1		EBI	HMBGC00003698	Others	15463.0	8.0
GCF_00006196	Gut_unclassified	1		EBI	HMBGC00003701	Others	10765.0	8.0
GCF_00006197	Gut_unclassified	1		EBI	HMBGC00003702	Others	21005.0	18.0
GCF_00006198	Gut_unclassified	1		EBI	HMBGC00003703	Others	20430.0	20.0
GCF_00006199	Gut_unclassified	1		EBI	HMBGC00003704	Others	29191.0	23.0
GCF_00006200	Gut_unclassified	2		EBI	HMBGC00003705	Others	25069.0	19.5
GCF_00006202	Respiratory_upper	1		HMP	HMBGC00003707	RiPPs,Others	33370.0	26.0
GCF_00006203	Gut_unclassified	1		EBI	HMBGC00003708	RiPPs,Others	31235.0	29.0
GCF_00006206	Gut_unclassified	1		EBI	HMBGC00003711	Others	41221.0	36.0
GCF_00006207	Gut_unclassified	1		EBI	HMBGC00003712	Others	25522.0	26.0
GCF_00006208	Gut_unclassified	1		EBI	HMBGC00003713	Others	27718.0	27.0
GCF_00006212	Gut_colon	1		EBI	HMBGC00003717	Others	33479.0	37.0
GCF_00006213	Gut_unclassified	4		EBI	HMBGC00003718	Others	38289.2	39.8
GCF_00006214	Gut_unclassified	1		EBI	HMBGC00003719	Others	32532.0	24.0
GCF_00006215	Gut_unclassified	1		EBI	HMBGC00003720	Others	22141.0	21.0
GCF_00006216	Gut_unclassified	2		EBI	HMBGC00003721	Others	28511.5	25.0
GCF_00006218	Gut_unclassified	1		EBI	HMBGC00003723	Others	29890.0	30.0
GCF_00006219	Respiratory_upper	1		HMP	HMBGC00003724	Others	23537.0	27.0
GCF_00006220	Gut_unclassified	1		EBI	HMBGC00003725	Others	10408.0	10.0
GCF_00006221	Gut_unclassified	1		EBI	HMBGC00003726	Others	10402.0	11.0
GCF_00006224	Gut_unclassified	2		EBI	HMBGC00003728	Others	17106.0	18.0
GCF_00006225	Gut_unclassified	1		EBI	HMBGC00003730	Others	30897.0	22.0
GCF_00006226	Gut_colon	1		EBI	HMBGC00003731	Others	29607.0	23.0
GCF_00006228	Gut_unclassified	1		EBI	HMBGC00003733	Others	29772.0	21.0
GCF_00006229	Gut_unclassified	1		EBI	HMBGC00003734	Others	19576.0	13.0
GCF_00006230	Gut_colon	1		EBI	HMBGC00003735	Others	29509.0	22.0
GCF_00006231	Gut_colon	1		EBI	HMBGC00003736	Others	41083.0	37.0
GCF_00006232	Gut_colon	1		EBI	HMBGC00003737	Others	31309.0	29.0
GCF_00006233	Gut_colon	1		EBI	HMBGC00003738	Others	6965.0	5.0
GCF_00006234	Gut_colon	1		EBI	HMBGC00003739	Others	41185.0	28.0
GCF_00006235	Gut_colon	1		EBI	HMBGC00003740	Others	43609.0	49.0
GCF_00006236	Gut_colon	1		EBI	HMBGC00003741	Others	20638.0	20.0
GCF_00006237	Gut_colon	1		EBI	HMBGC00003742	Others	9280.0	12.0
GCF_00006238	Gut_colon	1		EBI	HMBGC00003743	Others	41074.0	33.0
GCF_00006239	Gut_colon	1		EBI	HMBGC00003744	Others	40191.0	36.0
GCF_00006240	Gut_colon	1		EBI	HMBGC00003745	Others	41227.0	35.0
GCF_00006241	Gut_colon	1		EBI	HMBGC00003746	Others	31728.0	26.0
GCF_00006242	Gut_colon	1		EBI	HMBGC00003747	Others	64295.0	56.0
GCF_00006243	Respiratory_upper,Gut_colon	2		HMP,EBI	HMBGC00003748	Others	19974.0	17.5
GCF_00006245	Gut_colon	1		EBI	HMBGC00003750	Others	43532.0	41.0
GCF_00006246	Gut_colon	1		EBI	HMBGC00003751	Others	15985.0	14.0
GCF_00006247	Gut_colon	1		EBI	HMBGC00003752	Others	14258.0	12.0
GCF_00006248	Gut_colon	1		EBI	HMBGC00003753	Others	31610.0	25.0
GCF_00006249	Gut_colon	1		EBI	HMBGC00003754	Others	40657.0	41.0
GCF_00006250	Gut_colon	1		EBI	HMBGC00003755	Others	5781.0	5.0
GCF_00006251	Gut_colon	1		EBI	HMBGC00003756	Others	41263.0	32.0
GCF_00006252	Gut_colon	1		EBI	HMBGC00003757	Others	34623.0	32.0
GCF_00006253	Gut_colon	1		EBI	HMBGC00003758	Others	37182.0	41.0
GCF_00006254	Gut_colon	1		EBI	HMBGC00003759	Others	43754.0	40.0
GCF_00006255	Gut_unclassified	1		EBI	HMBGC00003760	Others	29106.0	21.0
GCF_00006256	Gut_unclassified	1		EBI	HMBGC00003761	Others	33705.0	35.0
GCF_00006257	Gut_colon	1		EBI	HMBGC00003762	Others	43532.0	46.0
GCF_00006258	Gut_colon	1		EBI	HMBGC00003763	Others	2279.0	1.0
GCF_00006259	Gut_colon	1		EBI	HMBGC00003764	Others	38847.0	37.0
GCF_00006260	Gut_colon	1		EBI	HMBGC00003765	Others	41104.0	36.0
GCF_00006261	Gut_colon	1		EBI	HMBGC00003766	Others	31986.0	31.0
GCF_00006262	Gut_colon	1		EBI	HMBGC00003767	Others	43537.0	36.0
GCF_00006263	Gut_colon	1		EBI	HMBGC00003768	Others	24958.0	26.0
GCF_00006264	Gut_colon	2		EBI	HMBGC00003769	Others	17957.0	16.0
GCF_00006266	Gut_colon	1		EBI	HMBGC00003771	Others	22422.0	24.0
GCF_00006267	Gut_colon	1		EBI	HMBGC00003772	Others	40810.0	35.0
GCF_00006268	Gut_colon	1		EBI	HMBGC00003773	Others	43569.0	37.0
GCF_00006269	Gut_colon,Gut_unclassified	2		EBI	HMBGC00003774	Others	49441.5	42.5
GCF_00006271	Gut_unclassified	1		EBI	HMBGC00003776	Others	2485.0	4.0
GCF_00006272	Gut_unclassified	1		EBI	HMBGC00003777	Others	1979.0	3.0
GCF_00006273	Gut_unclassified	1		EBI	HMBGC00003778	Others	43643.0	50.0
GCF_00006274	Gut_unclassified	1		EBI	HMBGC00003779	Others	4302.0	4.0
GCF_00006275	Gut_unclassified	1		EBI	HMBGC00003780	Others	2674.0	4.0
GCF_00006276	Gut_unclassified	1		EBI	HMBGC00003781	Others	43722.0	42.0
GCF_00006277	Gut_unclassified	1		EBI	HMBGC00003782	Others	23317.0	17.0
GCF_00006278	Gut_unclassified	1		EBI	HMBGC00003783	Others	28839.0	22.0
GCF_00006279	Gut_unclassified	1		EBI	HMBGC00003784	Others	41167.0	35.0
GCF_00006280	Gut_unclassified	1		EBI	HMBGC00003785	Others	17590.0	17.0
GCF_00006281	Gut_unclassified	1		EBI	HMBGC00003786	Others	8989.0	7.0
GCF_00006282	Gut_unclassified	1		EBI	HMBGC00003787	Others	16779.0	9.0
GCF_00006283	Gut_unclassified	1		EBI	HMBGC00003788	Others	5761.0	6.0
GCF_00006284	Gut_unclassified	1		EBI	HMBGC00003789	Others	9269.0	8.0
GCF_00006285	Gut_unclassified	1		EBI	HMBGC00003790	Others	27966.0	20.0
GCF_00006286	Gut_unclassified	1		EBI	HMBGC00003791	Others	14015.0	10.0
GCF_00006287	Gut_unclassified	1		EBI	HMBGC00003792	Others	2311.0	2.0
GCF_00006288	Gut_unclassified	1		EBI	HMBGC00003793	Others	3942.0	4.0
GCF_00006289	Gut_unclassified	1		EBI	HMBGC00003794	Others	33314.0	35.0
GCF_00006290	Gut_unclassified	1		EBI	HMBGC00003795	Others	14479.0	17.0
GCF_00006291	Gut_unclassified	1		EBI	HMBGC00003796	Others	5737.0	5.0
GCF_00006292	Gut_unclassified	1		EBI	HMBGC00003797	Others	3584.0	4.0
GCF_00006293	Gut_unclassified,Gut_colon	2		EBI	HMBGC00003798	Others	15114.0	9.5
GCF_00006295	Gut_unclassified,Gut_colon	3		EBI	HMBGC00003800	Others	23908.0	18.0
GCF_00006298	Gut_colon	1		EBI	HMBGC00003803	Others	16621.0	8.0
GCF_00006299	Gut_colon	1		EBI	HMBGC00003804	Others	26368.0	25.0
GCF_00006300	Gut_colon	1		EBI	HMBGC00003805	Others	16938.0	14.0
GCF_00006301	Gut_colon	1		EBI	HMBGC00003806	Others	6846.0	6.0
GCF_00006302	Gut_colon	1		EBI	HMBGC00003807	Others	29917.0	25.0
GCF_00006303	Gut_unclassified	1		EBI	HMBGC00003808	Others	46323.0	37.0
GCF_00006305	Gut_unclassified	1		EBI	HMBGC00003810	Others	6175.0	9.0
GCF_00006307	Gut_unclassified,Gut_colon	3		EBI	HMBGC00003812	Others	55621.3	52.3
GCF_00006308	Gut_colon	1		EBI	HMBGC00003813	Others	11486.0	8.0
GCF_00006309	Gut_colon,Gut_unclassified	2		EBI	HMBGC00003814	Others	23912.0	17.0
GCF_00006311	Gut_colon	1		EBI	HMBGC00003816	Others	27943.0	26.0
GCF_00006312	Gut_colon	1		EBI	HMBGC00003817	Others	23141.0	28.0
GCF_00006313	Gut_colon	1		EBI	HMBGC00003818	Others	34394.0	29.0
GCF_00006314	Gut_unclassified	1		EBI	HMBGC00003819	Others	21666.0	23.0
GCF_00006315	Gut_colon	1		EBI	HMBGC00003820	Others	32136.0	27.0
