genome_id	metagenome_id	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem	ecosystem_category	ecosystem_type	habitat	longitude	latitude
3300008282_9	3300008282	2635917	61	65449	1.0	0.0	0.0	34.0	94.46	0.0	94.46	MQ	OTU-14765	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp1	Human	Digestive system	Human	-77.1012	39.0043
3300008282_8	3300008282	2772666	110	36671	1.0	0.0	0.0	43.0	99.52	1.28	93.12	MQ	OTU-10659	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__GCA_900066395.1	Human	Digestive system	Human	-77.1012	39.0043
3300008282_6	3300008282	3389782	73	71108	0.0	1.0	1.0	52.0	83.5	2.18	72.6	MQ	OTU-7748	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	Human	Digestive system	Human	-77.1012	39.0043
3300008282_5	3300008282	3481469	148	38235	1.0	1.0	1.0	44.0	92.73	0.12	92.13	MQ	OTU-11888	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara	Human	Digestive system	Human	-77.1012	39.0043
3300008282_4	3300008282	4011654	73	86136	1.0	0.0	0.0	42.0	73.79	1.72	65.19	MQ	OTU-1996	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	Human	Digestive system	Human	-77.1012	39.0043
3300008282_19	3300008282	1449641	35	65962	1.0	2.0	2.0	32.0	77.0	1.01	71.95	MQ	OTU-8353	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008282_18	3300008282	1460046	44	48612	2.0	1.0	0.0	25.0	52.41	0.0	52.41	MQ	OTU-8929	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	Human	Digestive system	Human	-77.1012	39.0043
3300008282_13	3300008282	1973118	184	12765	0.0	3.0	1.0	28.0	63.77	0.25	62.52	MQ	OTU-16155	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__C941;s__C941 sp3	Human	Digestive system	Human	-77.1012	39.0043
3300008282_11	3300008282	2350272	65	57669	1.0	0.0	0.0	39.0	91.51	0.0	91.51	MQ	OTU-16220	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp1	Human	Digestive system	Human	-77.1012	39.0043
3300008282_10	3300008282	2430925	123	29868	0.0	0.0	0.0	38.0	96.64	0.0	96.64	MQ	OTU-16095	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__GCA_900066885.1	Human	Digestive system	Human	-77.1012	39.0043
3300008282_14	3300008282	1910265	70	37137	0.0	3.0	1.0	36.0	71.54	0.0	71.54	MQ	OTU-16708	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007854_3	3300007854	1969204	256	8886	0.0	2.0	0.0	29.0	85.78	3.81	66.73	MQ	OTU-11208	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae	Human	Digestive system	Human	-77.1012	39.0043
3300007854_2	3300007854	1938595	203	12142	1.0	1.0	0.0	17.0	89.98	2.46	77.68	MQ	OTU-8615	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007854_5	3300007854	1099134	157	8581	0.0	0.0	0.0	16.0	59.88	0.42	57.78	MQ	OTU-2260	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula	Human	Digestive system	Human	-77.1012	39.0043
3300014719_1	3300014719	2293295	74	46000	1.0	1.0	1.0	46.0	96.65	0.88	92.25	HQ	OTU-10467	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum_A	Human	Skin	Human skin	11.1167	46.0667
3300013650_1	3300013650	2568785	117	41147	0.0	0.0	0.0	44.0	97.04	2.3	85.54	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human skin		
3300006959_1	3300006959	2207782	107	35804	1.0	1.0	1.0	44.0	87.39	2.3	75.89	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human	-77.1012	39.0043
3300007104_17	3300007104	1022460	6	288217	1.0	1.0	1.0	46.0	60.4	0.85	56.15	MQ	OTU-619	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007104_14	3300007104	1089555	137	9349	0.0	0.0	0.0	22.0	57.68	0.66	54.38	MQ	OTU-1379	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia dentocariosa	Human	Digestive system	Human	-77.1012	39.0043
3300007104_12	3300007104	1095573	205	5440	1.0	0.0	0.0	19.0	51.65	0.0	51.65	MQ	OTU-13299	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia aeria	Human	Digestive system	Human	-77.1012	39.0043
3300007104_1	3300007104	2411168	186	15992	1.0	1.0	1.0	30.0	92.75	1.07	87.4	HQ	OTU-11978	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga leadbetteri	Human	Digestive system	Human	-77.1012	39.0043
3300007104_5	3300007104	1995454	358	5795	0.0	0.0	0.0	32.0	62.76	0.0	62.76	MQ	OTU-12318	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Lautropia;s__Lautropia mirabilis	Human	Digestive system	Human	-77.1012	39.0043
3300007104_9	3300007104	1479387	264	5776	1.0	0.0	0.0	25.0	51.72	0.0	51.72	MQ	OTU-14351	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Neisseriaceae;g__Neisseria_E;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007104_2	3300007104	2352486	275	10145	1.0	2.0	0.0	42.0	80.32	0.77	76.47	MQ	OTU-9640	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium durum	Human	Digestive system	Human	-77.1012	39.0043
3300007104_6	3300007104	2008256	46	73325	0.0	3.0	1.0	13.0	58.54	0.0	58.54	MQ	OTU-16075	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sputigena	Human	Digestive system	Human	-77.1012	39.0043
3300007104_4	3300007104	2141014	53	63476	0.0	1.0	0.0	43.0	88.65	0.0	88.65	MQ	OTU-2130	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga gingivalis	Human	Digestive system	Human	-77.1012	39.0043
3300007104_8	3300007104	1508348	37	54707	0.0	0.0	0.0	8.0	63.86	0.0	63.86	MQ	OTU-8371	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis	Human	Digestive system	Human	-77.1012	39.0043
3300007024_1	3300007024	1962137	82	33813	1.0	3.0	1.0	39.0	99.11	0.83	94.96	HQ	OTU-10242	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__GCF_001679495.1	Human	Digestive system	Human	-77.1012	39.0043
3300007105_20	3300007105	1533376	26	95013	1.0	1.0	1.0	31.0	56.16	0.0	56.16	MQ	OTU-8294	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Human	Digestive system	Human	-77.1012	39.0043
3300007105_2	3300007105	4103313	130	48690	0.0	2.0	2.0	45.0	71.9	1.72	63.3	MQ	OTU-1996	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	Human	Digestive system	Human	-77.1012	39.0043
3300007105_6	3300007105	2884708	59	97739	1.0	0.0	3.0	50.0	97.58	0.48	95.18	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human	-77.1012	39.0043
3300007105_7	3300007105	2865176	72	55897	1.0	0.0	1.0	42.0	98.07	1.45	90.82	MQ	OTU-10555	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007105_5	3300007105	3259619	63	92534	4.0	0.0	1.0	48.0	98.68	0.75	94.93	MQ	OTU-8643	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Human	Digestive system	Human	-77.1012	39.0043
3300007105_9	3300007105	2705267	59	72387	0.0	0.0	1.0	29.0	97.99	0.67	94.64	MQ	OTU-15627	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens	Human	Digestive system	Human	-77.1012	39.0043
3300007105_4	3300007105	3470421	50	118003	1.0	1.0	1.0	51.0	94.38	1.12	88.78	HQ	OTU-12997	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	Human	Digestive system	Human	-77.1012	39.0043
3300007105_13	3300007105	2279168	65	58202	0.0	0.0	1.0	43.0	73.68	0.0	73.68	MQ	OTU-924	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-24;s__CAG-24 sp1	Human	Digestive system	Human	-77.1012	39.0043
3300007105_19	3300007105	1542976	116	18613	0.0	1.0	1.0	24.0	72.56	1.75	63.81	MQ	OTU-15142	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp1	Human	Digestive system	Human	-77.1012	39.0043
3300007105_10	3300007105	2452467	281	10098	0.0	0.0	0.0	29.0	50.76	0.0	50.76	MQ	OTU-1306	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212;f__UBA11534;g__UBA11534;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007105_12	3300007105	2351093	160	20798	2.0	2.0	1.0	37.0	82.44	2.01	72.39	MQ	OTU-5816	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__CAG-41;f__;g__;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007105_14	3300007105	2104151	37	80999	1.0	1.0	0.0	34.0	97.32	1.01	92.27	MQ	OTU-9037	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007105_15	3300007105	1890585	188	12783	1.0	0.0	1.0	24.0	76.01	2.35	64.26	MQ	OTU-71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__	Human	Digestive system	Human	-77.1012	39.0043
3300007105_17	3300007105	1684487	168	12718	1.0	3.0	2.0	25.0	81.99	1.01	76.94	MQ	OTU-2475	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	Human	Digestive system	Human	-77.1012	39.0043
3300013200_1	3300013200	2233659	95	43426	0.0	1.0	0.0	49.0	98.84	1.87	89.49	MQ	OTU-1469	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudogenitalium	Human	Skin	Human skin		
3300029115_18	3300029115	2125059	121	26128	1.0	1.0	1.0	49.0	92.06	0.62	88.96	HQ	OTU-6312	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Duodenibacillus;s__	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_11	3300029115	2578585	369	7654	0.0	1.0	0.0	28.0	65.06	0.58	62.16	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_10	3300029115	2739572	48	92537	1.0	0.0	0.0	28.0	81.64	1.45	74.39	MQ	OTU-15179	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__CAG-65 sp3	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_13	3300029115	2498294	41	116102	0.0	1.0	0.0	40.0	76.68	0.0	76.68	MQ	OTU-10866	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A coprophilus	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_15	3300029115	2291925	62	107672	1.0	0.0	0.0	50.0	99.52	4.81	75.47	MQ	OTU-6928	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_17	3300029115	2159160	97	32592	0.0	0.0	1.0	34.0	82.44	1.34	75.74	MQ	OTU-14739	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp1	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_16	3300029115	2170035	58	48671	0.0	0.0	3.0	25.0	92.27	0.48	89.87	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_23	3300029115	1317651	20	165799	1.0	0.0	2.0	20.0	50.15	0.0	50.15	MQ	OTU-8646	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__GCA_000437735.1	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_25	3300029115	956421	119	9166	0.0	2.0	1.0	21.0	61.34	0.67	57.99	MQ	OTU-13794	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Eubacterium_R;s__GCA_000434995.1	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_21	3300029115	1621279	196	9623	0.0	0.0	0.0	29.0	82.91	1.52	75.31	MQ	OTU-12878	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__GCA_000436295.1	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_9	3300029115	2830201	76	59700	2.0	3.0	0.0	51.0	84.15	0.0	84.15	MQ	OTU-3054	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter fastidiosus	Human	Digestive system	Host-associated	116.416	39.9119
3300029115_24	3300029115	1040937	103	14142	0.0	0.0	0.0	22.0	55.65	0.63	52.5	MQ	OTU-14982	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_5	3300029241	4331993	312	19858	0.0	4.0	1.0	56.0	94.33	2.31	82.78	MQ	OTU-11090	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_24	3300029241	1546716	15	153778	1.0	2.0	0.0	39.0	78.86	0.0	78.86	MQ	OTU-18020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-180;s__GCA_000432435.1	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_20	3300029241	2039904	170	15647	1.0	1.0	1.0	52.0	93.17	1.38	86.27	HQ	OTU-9266	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_22	3300029241	1824601	34	113682	2.0	1.0	1.0	36.0	74.89	1.44	67.69	MQ	OTU-6928	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_23	3300029241	1726308	200	10889	1.0	0.0	0.0	23.0	73.09	0.58	70.19	MQ	OTU-14336	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B torques	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_15	3300029241	2491484	126	29080	1.0	1.0	0.0	40.0	94.75	0.67	91.4	MQ	OTU-2917	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_14	3300029241	2497249	32	148698	0.0	2.0	1.0	47.0	95.85	0.38	93.95	MQ	OTU-16220	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-279;s__CAG-279 sp1	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_17	3300029241	2333425	29	111223	1.0	3.0	1.0	55.0	99.98	2.1	89.48	HQ	OTU-12878	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__GCA_000436295.1	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_11	3300029241	2650702	55	93478	2.0	1.0	0.0	45.0	96.98	0.0	96.98	MQ	OTU-2849	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_10	3300029241	2677727	48	80790	1.0	0.0	2.0	40.0	99.31	0.0	99.31	MQ	OTU-364	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_12	3300029241	2594448	19	164348	1.0	0.0	1.0	33.0	91.95	0.0	91.95	MQ	OTU-7970	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127;s__CAG-127 sp2	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_19	3300029241	2051917	303	6950	1.0	1.0	0.0	22.0	62.89	0.0	62.89	MQ	OTU-3269	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp1	Human	Digestive system	Host-associated	116.416	39.9119
3300029241_18	3300029241	2207851	20	242943	1.0	1.0	1.0	43.0	95.3	0.0	95.3	HQ	OTU-12522	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-177;s__CAG-177 sp1	Human	Digestive system	Host-associated	116.416	39.9119
3300029816_6	3300029816	4679619	85	103808	1.0	4.0	1.0	72.0	98.8	0.16	98.0	HQ	OTU-11090	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_22	3300029816	1610942	63	35958	1.0	1.0	0.0	42.0	66.46	0.0	66.46	MQ	OTU-7775	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__GCA_000435155.1	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_21	3300029816	1637017	166	11990	1.0	2.0	1.0	42.0	84.75	1.95	75.0	MQ	OTU-11698	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_24	3300029816	1327192	137	13032	0.0	0.0	0.0	21.0	65.21	0.67	61.86	MQ	OTU-1994	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__GCA_000432155.1	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_9	3300029816	2672937	19	213064	2.0	0.0	0.0	32.0	97.32	0.0	97.32	MQ	OTU-10539	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_8	3300029816	3236906	70	68279	1.0	2.0	1.0	57.0	98.99	1.13	93.34	HQ	OTU-14459	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_18	3300029816	2100950	16	246663	1.0	2.0	1.0	50.0	93.88	0.0	93.88	HQ	OTU-7808	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_C	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_17	3300029816	2190452	44	77399	1.0	2.0	1.0	60.0	100.0	0.0	100.0	HQ	OTU-4600	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera sp2	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_15	3300029816	2271662	23	155684	1.0	3.0	1.0	54.0	98.2	0.6	95.2	HQ	OTU-16831	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__GCA_000437815.1	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_14	3300029816	2293015	235	13290	2.0	0.0	0.0	31.0	83.07	4.11	62.52	MQ	OTU-15004	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__GCA_000435655.1	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_13	3300029816	2518233	275	11064	1.0	0.0	0.0	15.0	86.67	0.02	86.57	MQ	OTU-6803	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_12	3300029816	2525559	311	8442	1.0	2.0	1.0	28.0	83.04	4.08	62.64	MQ	OTU-9180	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__UBA9091	Human	Digestive system	Human fecal	121.465	31.2112
3300029816_11	3300029816	2526402	38	131594	2.0	2.0	0.0	54.0	97.38	1.25	91.13	MQ	OTU-16216	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella;s__	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_29	3300029828	1524395	9	316806	1.0	2.0	1.0	33.0	73.49	0.0	73.49	MQ	OTU-18020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-180;s__GCA_000432435.1	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_28	3300029828	1688054	192	9775	1.0	0.0	0.0	22.0	71.25	0.41	69.2	MQ	OTU-3292	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_26	3300029828	1929760	45	70504	1.0	2.0	3.0	52.0	97.32	2.01	87.27	HQ	OTU-9992	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp1	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_24	3300029828	1955211	35	104293	1.0	0.0	1.0	41.0	94.97	0.0	94.97	MQ	OTU-4536	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-724;s__	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_23	3300029828	2019257	328	6579	0.0	0.0	0.0	15.0	67.07	0.8	63.07	MQ	OTU-2005	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_22	3300029828	2160784	74	51375	1.0	2.0	1.0	50.0	97.47	0.63	94.32	HQ	OTU-14262	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp1	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_20	3300029828	2259812	26	111842	0.0	0.0	3.0	49.0	92.27	0.0	92.27	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_8	3300029828	4820811	30	231571	0.0	4.0	0.0	68.0	99.62	0.44	97.42	MQ	OTU-11090	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Human	Digestive system	Human fecal	121.465	31.2112
3300029828_31	3300029828	1298200	135	13238	0.0	1.0	0.0	29.0	55.18	0.02	55.08	MQ	OTU-16228	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	Human	Digestive system	Human fecal	121.465	31.2112
